AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
4, 3, -2.28312, -2.54433, -2.28806, -2.81864, -3.00237, -2.825, -2.31517, -1.26883, -0.00898054, 1.10386, 0.817284, 1.04043, 0.211321, -0.107845, -0.329847, -0.221069, -0.910714, -0.99582, 10.9377, 16.3499, 2.02113, 2.16257, 2.20181, 2.22567, 2.20432, 1.98067, 1.53442, 1.66144, 1.49015, 0.627396, -0.163923, 0.0496953, 0.668553, 0.867749, 0.476455, -0.256787
5, 1, 13.3166, 12.5446, 12.955, 14.1921, 2.07397, 1.6887, 1.42065, 16.7645, 2.87385, 16.3469, 15.7239, 15.0307, 14.6071, 14.2879, 14.3536, 14.4624, 14.689, 15.0094, 10.4193, -0.817203, -1.33045, -1.35153, -1.03065, -0.806596, -0.878998, -0.796479, -0.551615, -0.26732, 0.0626619, 0.878715, 1.6562, 1.68633, 1.21106, 15.2635, -0.0419129, 13.0404
5, 2, 13.6268, 12.8548, 13.2652, -0.00639059, 2.38416, 0.987287, 2.24167, 3.25919, 3.18404, 2.84159, 16.0341, 15.3409, 14.9173, 14.5981, 14.6638, 0.957047, 14.9992, 15.3196, 10.7295, -0.618239, -1.11021, -0.818197, -0.299819, -0.325449, -0.201084, -0.293466, -0.305668, -0.288489, -0.41626, -0.211495, 0.618457, 0.62192, 0.134953, -0.439042, -0.830336, -1.15811
5, 3, 14.818, 14.046, 0.640888, 1.18482, 0.630938, 0.684575, 0.920577, 2.37097, 2.58349, 4.0328, 17.2253, 16.5321, 16.1085, 15.7893, 15.855, 15.9638, 16.1904, 1.08583, 11.9207, 2.13112, 2.21571, 2.45246, 2.21545, 2.48657, 2.27106, 1.7961, 1.44183, 0.99207, 0.717795, -0.160947, -0.754419, -0.551597, -0.0807475, 0.310339, 0.766343, 14.5418
6, 1, -0.0476137, 12.9959, -0.409227, 0.827855, 0.915824, 1.04137, 1.08348, 2.014, 2.63199, 2.98269, 16.1752, 15.482, 15.0584, 14.7392, 14.8049, 14.9137, 1.32479, 0.952003, 10.8706, -0.0976515, -0.753998, -0.82228, -1.10928, -0.987087, -0.775605, -0.68645, -0.568552, -0.35503, -0.168348, 0.460232, 1.65648, 1.83837, 1.22051, 1.20613, -0.283773, -1.01701
6, 2, 0.676956, 13.7204, 14.1309, 0.859278, 1.30392, 2.05363, 2.00873, 2.3331, 17.8652, 17.5228, 16.8997, 16.2066, 15.7829, 1.64826, 15.5294, 15.6382, 15.8649, 1.27111, 11.5952, 0.419279, -0.0686483, -0.224462, -0.260255, -0.103714, 0.0285959, -0.138883, -0.373038, -0.559173, -0.571066, -0.228505, 0.480171, 0.383112, -0.0886889, 0.225956, -0.475493, 14.2162
6, 3, 0.329662, 14.7594, 0.255731, 0.28884, -0.188505, -0.085428, 0.49136, 1.55294, 3.47927, 3.35996, 4.12321, 3.43006, 2.31328, 16.5028, 16.5684, 2.86172, 3.08836, 1.32928, 12.6342, 2.62143, 2.688, 2.35498, 2.38417, 2.61223, 2.43797, 2.19718, 1.7118, 1.37106, 0.785505, -0.134353, -0.757177, -0.577206, -0.142051, -0.307441, 0.0935029, 0.746556
7, 1, -0.646735, -1.01331, 13.9058, 0.634199, 0.459804, 1.03004, 1.14766, 1.41488, 3.13148, 17.2977, 2.16599, 15.9815, 1.74234, 0.730032, 15.3044, 15.4131, 1.13114, 2.14464, 11.3701, -0.124253, -0.469618, -0.84303, -1.08156, -0.968614, -0.783972, -0.70202, -0.420679, -0.407186, -0.106525, 0.36666, 1.41273, 1.69783, 1.52585, 2.39877, 14.7244, 0.175624
7, 2, 1.20849, 14.252, 14.6624, 1.39082, 1.58414, 2.29748, 2.33959, 3.04696, 3.48263, 3.14018, 17.4313, 16.7381, 16.3145, 15.9953, 16.061, 16.1698, 16.3964, 1.1095, 12.1267, 0.391201, 0.204478, 0.152925, -0.130159, 0.134224, 0.140509, 0.166848, -0.191862, -0.364499, -0.560899, -0.279332, 0.269625, 0.0208313, -0.482744, -0.582281, -1.16773, -0.454054
7, 3, -1.45222, -0.971501, -1.47736, -1.99814, -1.68703, -1.41722, -0.987954, -0.11885, 1.03322, 1.44455, 2.90094, 1.10918, 15.5997, 1.46499, 1.53067, 0.946299, -0.331132, 0.240541, 11.4119, 0.811374, 1.90757, 2.63679, 2.8767, 2.96815, 2.93637, 2.69605, 1.94268, 1.67484, 1.47886, 0.440558, -0.70394, -0.61778, -0.352719, -0.503857, -0.147937, -0.475713
8, 1, -0.0158752, -1.48106, 13.438, 0.166446, -0.0820572, -0.0255, -0.418707, -0.742357, -0.668476, -0.856776, -1.07436, -1.39281, -0.671319, -0.836333, -0.588332, -0.479554, 0.257918, 0.0674511, -2.91316, -3.17772, -2.04668, -1.23141, -0.961087, -0.493916, -0.257433, -0.203105, -0.288885, 0.0666699, 0.238415, 0.651692, 1.8198, 1.99873, 1.9454, 1.23787, 14.2566, -0.292128
8, 2, 0.482152, 14.2188, 14.6292, 2.05077, 2.64956, 1.80475, 0.334845, -0.121728, -0.296137, -0.46723, -0.6071, -0.96074, -1.55959, -1.80464, -2.25363, -2.49113, -2.69404, -2.57867, 12.0935, -2.14752, -1.01269, -0.315888, 0.187196, 0.500979, 0.545833, 0.440429, -0.0358147, -0.380904, -0.436089, -0.187191, 0.505445, 0.493689, 0.0135785, -0.615476, 0.0228494, -1.49885
8, 3, -0.850353, -1.31224, -1.21197, -1.17886, -0.800536, -1.32534, -2.24231, -2.80603, -3.00199, -3.03499, -3.02874, -2.99487, -2.94766, -2.89131, -2.7923, -2.63845, -2.47368, -2.18933, -2.1382, 4.37261, 3.27158, 3.37219, 3.17984, 3.28619, 3.12626, 2.86065, 2.28931, 2.46831, 2.51745, 1.60786, 1.18085, 1.141, 1.62175, 2.4183, 16.1302, 15.397
9, 1, 13.5427, -1.04484, 13.1811, 14.4182, 0.913786, 1.10387, 0.548148, 2.0765, 16.9155, 16.573, 15.95, 15.2568, 14.8332, 14.514, 14.5797, 0.872964, 14.9151, 15.2355, 10.6454, -0.648255, -1.04372, -1.27061, -1.13063, -0.885872, -0.730241, -0.802432, -0.62614, -0.269109, -0.0342537, 0.633398, 1.90405, 1.91244, 1.43716, 15.4896, 0.184193, 13.2665
9, 2, 14.2551, 13.483, -1.02068, 0.621868, 2.31927, 1.18023, 1.77132, 2.27801, 2.71368, 17.2854, 16.6623, 15.9692, 15.5455, 15.2264, 1.47653, 15.4008, 1.81195, 1.43916, -3.15089, -0.60089, -0.74514, -0.579655, -0.493641, -0.532308, -0.298273, -0.31205, -0.385992, -0.409467, -0.244433, -0.0316498, 0.609577, 0.505444, 0.0562706, 0.307, -0.712903, -0.935319
9, 3, -0.370344, -0.631559, 0.184334, -0.188022, -0.392723, -0.379969, -0.0839422, 0.576126, 2.66593, 3.17078, 3.64635, 2.9532, 1.83641, 16.0259, 16.0916, 2.38485, 2.6115, 0.533963, 12.1573, 3.06086, 4.8502, 3.8522, 2.60046, 2.01583, 1.62464, 1.51522, 1.35646, 1.29133, 1.05155, -0.0384501, -0.753026, -0.545528, 0.142332, 0.988764, 1.69608, 14.7784
10, 1, 15.0666, 0.479036, 14.705, 1.4334, 3.1308, 4.13182, 18.5956, 4.00584, 3.93068, 18.0969, 17.4738, 2.27204, 2.54154, 16.0379, 16.1036, 16.2123, 16.439, 2.94384, 12.1693, 1.82008, 1.52998, 0.443184, -0.23479, -0.958015, -1.24198, -1.20613, -0.87454, -0.333601, 0.127041, 0.901472, 1.98814, 2.16707, 2.21382, 1.40621, 0.321771, 14.7903
10, 2, 0.682308, 13.7258, 14.1362, 1.55778, 3.25518, 4.2562, 3.11269, 2.74392, 17.8706, 17.5281, 2.39642, 16.2119, 15.7883, 15.4691, 15.5348, 15.6436, 15.8702, 2.37507, 11.6005, 1.25131, 1.20237, 0.685346, 0.126751, -0.355922, -0.553542, -0.569633, -0.565333, -0.602023, -0.425599, -0.0854749, 0.636608, 0.607716, 0.430609, 0.231308, 0.0406841, -0.287092
10, 3, 0.527012, 0.448119, 1.55169, 1.69016, 3.38757, 3.69544, 3.24508, 3.4153, 3.89976, 4.94361, 18.1361, 17.4429, 17.0193, 16.7001, 16.7658, 3.05907, 17.1012, 3.60607, 12.8315, 3.73507, 2.95946, 3.00036, 3.09235, 2.87518, 2.23337, 1.80404, 1.19143, 0.885345, 0.746211, -0.0946223, -0.789234, -0.550983, -0.132753, 0.146629, 1.27168, 1.63705
11, 1, 0.554457, -0.217584, -0.500303, 1.42993, 1.62325, 1.98828, 1.78087, 2.7496, 2.8286, 3.58476, 17.4704, 16.7772, 16.3536, 16.0344, 16.1001, 1.70022, 16.4355, 2.94037, 12.1658, 1.56529, 0.253538, -0.178825, -0.36656, -0.447575, -0.787719, -1.0402, -1.01177, -0.674099, -0.210043, 0.542942, 1.56199, 1.82806, 1.62843, 2.09589, 1.70459, 14.7869
11, 2, 15.1532, 0.565662, 14.7916, 16.0287, 2.11882, 2.5137, 2.56411, 3.17617, 4.01731, 4.368, 17.5605, 16.8673, 16.4437, 16.1245, 16.1902, 16.299, 16.5256, 16.846, 12.2559, 1.14456, 1.01698, 0.965129, 0.475526, 0.279041, 0.0668129, -0.214768, -0.481979, -0.686385, -0.693516, -0.380875, 0.464283, 0.412006, -0.0126088, -0.0826981, 0.696079, 1.06145
11, 3, -0.428068, -0.506962, 0.308931, 1.54601, 0.273005, 0.175411, 0.34939, 1.07393, 2.657, 3.29538, 17.5865, 16.8933, 1.55555, 16.1505, 1.30206, 1.41084, 2.7361, 0.977014, 12.2819, 2.49231, 1.97906, 2.81365, 2.54273, 2.47128, 2.40548, 2.04198, 1.765, 1.1819, 0.763903, -0.00172962, -0.723539, -0.685858, -0.405879, -0.0567101, 0.0289197, 1.08744
12, 1, -0.683989, -1.05056, 0.0530106, 1.29009, 1.04159, 0.943995, 0.765564, 1.78309, 3.78737, 2.75178, 2.82188, 15.9442, 15.5206, 1.38592, 15.2671, 1.56038, 0.688417, 2.10739, 11.3328, -0.248519, -0.599245, -0.80091, -1.00159, -0.893353, -0.740812, -0.690563, -0.628353, -0.41604, -0.178384, 0.372423, 1.5455, 1.78634, 1.10293, 2.36152, -0.227, -0.554777
12, 2, 15.0456, 0.458017, 14.684, 1.41238, 1.50035, 2.50137, 2.45647, 3.57935, 18.4183, 18.0759, 17.4528, 2.94417, 16.336, 16.0169, 16.0825, 16.1913, 2.60246, 2.22967, 12.1483, 0.310982, 0.104963, 0.174488, -0.0813455, -0.0530953, -0.069123, -0.130686, -0.325153, -0.498624, -0.542826, -0.217486, 0.42723, 0.215192, -0.376188, -0.694249, -1.08554, -0.655634
12, 3, -1.19502, -1.45623, -2.14442, -1.60048, -1.77488, -1.90884, -1.50763, -0.414342, 0.529072, 1.83528, 2.82167, 1.43538, 15.5204, 0.287107, 1.4514, 15.3757, 0.688211, 0.0277412, 11.3326, 2.23618, 1.54062, 2.69105, 2.10429, 1.92747, 2.0794, 2.09691, 1.76232, 1.37551, 0.880017, 0.0408607, -0.604943, -0.281637, 0.178467, 0.164089, 14.6869, 13.9537
13, 1, -0.49329, 12.5502, 12.9606, 14.1977, 2.07959, 1.98199, 1.64941, 2.95462, 2.87946, 16.3525, 15.7295, 15.0363, 14.6127, 14.2935, 14.3592, 14.468, 14.6946, 15.015, 10.4249, -0.376274, -0.595758, -1.26118, -1.17054, -0.971331, -0.808382, -0.725335, -0.683083, -0.302532, -0.00788866, 0.786952, 1.71707, 1.86962, 2.0276, 1.4536, -0.729449, -0.769544
13, 2, 13.5633, 12.7913, 13.2017, 0.623268, 16.1362, 1.24225, 1.8905, 2.09709, 2.4274, 2.7781, 15.9706, 15.2774, 14.8538, 14.5346, 14.6003, 14.7091, 14.9357, 15.2561, 10.666, -0.445339, -0.469738, 0.0583217, -0.171769, -0.249741, -0.0577099, -0.0401966, -0.100551, -0.487643, -0.608366, -0.318826, 0.454087, 0.37611, 0.189247, -0.251216, -0.893825, -1.62707
13, 3, 0.110392, 13.847, 14.2574, 0.580395, 0.811465, 0.616233, 1.0367, 1.25571, 2.56685, 17.6493, 17.0263, 2.51765, 1.40086, 15.5904, 15.656, 1.9493, 2.17594, 1.80316, 11.7218, 1.52669, 1.92974, 1.89059, 2.05158, 1.51222, 1.36094, 0.898451, 0.673338, 0.783805, 0.738894, -0.00208296, -0.563282, -0.775131, -0.164475, 0.0423835, 15.076, 14.3428
14, 1, 14.5095, 13.7375, 14.1479, 1.56948, 1.65745, 1.96532, 1.92042, 3.04331, 3.37362, 17.5398, 16.9168, 16.2236, 15.8, 15.4808, 15.5465, 15.6553, 15.8819, 16.2023, -2.20327, -0.597738, -1.06552, -1.24254, -1.08185, -0.902521, -0.933839, -0.852054, -0.669975, -0.285496, 0.203598, 0.868794, 1.85229, 2.09715, 1.60546, 0.849149, 0.457854, 14.2333
