AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
13, 1, -1.76694, -2.00958, -1.73, -1.60412, -1.33256, -1.05813, -0.564693, -0.354398, -0.436076, -0.354398, 0.500017, 0.723161, 0.605378, 1.70399, 1.54984, 0.605378, 2.10946, 1.88631, 1.70399, 2.8026, 3.49575, 17.3113, 17.3113, 17.3113, 3.49575, 3.49575, 17.3113, 17.3113, 2.8026, 17.3113, 17.3113, 17.3113, 17.3113, 17.3113, 17.3113, 17.3113, 17.3113, 17.3113, 17.3113, 17.3113
13, 2, -1.67517, -2.08063, -1.75246, -1.65715, -1.37551, -0.926961, -0.99972, -0.594255, 0.15296, 0.558425, 0.404274, 0.96389, 1.25157, 0.558425, 0.335281, 1.25157, 3.04333, 16.8588, 16.8588, 3.04333, 3.04333, 16.8588, 3.04333, 3.04333, 16.8588, 3.04333, 16.8588, 16.8588, 16.8588, 16.8588, 16.8588, 16.8588, 16.8588, 16.8588, 16.8588, 16.8588, 16.8588, 16.8588, 16.8588, 16.8588
13, 3, -1.1725, -1.30312, -1.40028, -1.37211, -1.4095, -0.845284, -1.0876, -0.922842, -0.688441, -0.743501, -0.381711, -0.568297, -0.152137, -0.273497, 0.286118, 0.716901, 0.509262, 0.883955, 1.67241, 1.49009, 1.33594, 17.0974, 1.08463, 17.0974, 17.0974, 2.5887, 17.0974, 17.0974, 3.28185, 17.0974, 17.0974, 17.0974, 17.0974, 17.0974, 17.0974, 17.0974, 17.0974, 17.0974, 17.0974, 17.0974
14, 1, -1.75007, -1.90995, -1.7925, -1.61433, -1.26069, -1.06001, -0.77644, -0.635858, -0.262878, 0.177434, 0.626384, 0.626384, 0.769485, 1.13721, 1.83036, 1.03185, 1.62969, 1.38852, 1.94814, 1.725, 2.92897, 2.64129, 2.23582, 2.41814, 2.23582, 2.92897, 4.02758, 4.02758, 1.94814, 3.33443, 4.02758, 17.8431, 17.8431, 17.8431, 17.8431, 17.8431, 17.8431, 17.8431, 17.8431, 17.8431
14, 2, -1.72801, -1.96214, -1.90065, -1.76015, -1.35103, -1.05476, -0.616752, -0.111002, -0.326522, 0.147572, 0.761938, 0.520776, 1.26271, 0.962609, 1.95586, 1.6935, 1.5504, 2.06122, 2.46669, 2.46669, 3.5653, 3.5653, 2.87215, 18.074, 3.5653, 18.074, 4.25845, 3.15983, 4.25845, 4.25845, 4.25845, 18.074, 18.074, 18.074, 18.074, 18.074, 18.074, 18.074, 18.074, 18.074
14, 3, -1.40759, -1.40759, -1.3999, -1.38041, -1.38041, -1.31534, -1.05801, -0.663354, -0.702884, -0.375671, -0.21252, 0.113877, -0.16056, 0.350266, 0.30678, 0.519342, 1.02143, 1.11241, 0.722941, 1.06589, 1.44888, 1.9597, 2.77063, 2.07749, 1.9597, 3.05832, 3.46378, 4.15693, 3.05832, 4.15693, 4.15693, 3.05832, 17.9724, 17.9724, 4.15693, 17.9724, 17.9724, 17.9724, 17.9724, 17.9724
15, 1, -1.93509, -1.72808, -1.69245, -1.60025, -1.59455, -1.15715, -0.895671, -0.692443, -0.279911, 0.0438762, 0.479194, 0.574504, 1.00529, 1.9608, 1.9608, 1.17234, 2.87709, 17.3857, 17.3857, 3.57024, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857, 17.3857
15, 2, -1.78628, -2.02901, -1.81872, -1.72977, -1.44981, -1.12557, -0.830769, -0.219859, -0.366463, 0.0855222, 0.93282, 1.62597, 0.778669, 16.5401, 1.62597, 2.03143, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401, 16.5401
15, 3, -1.64155, -1.58413, -1.58171, -1.47863, -1.49723, -1.34088, -1.09044, -0.934645, -0.610111, -0.365166, -0.121403, 0.223438, 0.540973, 1.09304, 1.47253, 1.3519, 2.09157, 2.42804, 3.19018, 4.03748, 4.44295, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516, 18.9516
16, 1, -2.16997, -2.08359, -1.80588, -1.54351, -1.33239, -1.10025, -0.551874, -0.17639, 0.0821842, 0.364417, 0.666698, 1.62811, 1.30269, 2.58362, 3.49991, 18.0086, 18.0086, 4.19306, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086, 18.0086
