AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
4, 2, 1.71746, 1.94061, 3.3269, 3.03922, 2.02762, 2.81607, 2.81607, 1.94061, 1.38099, 0.474268, -0.523248, -0.710287, -0.692482, -0.72778, -0.585124, -0.284018, 0.191405, 0.71194, 4.42551, -0.842346, 0.0688029, 2.12293, 3.03922, 1.94061, 1.42978, 3.3269, 2.81607, 3.3269, 3.3269, 2.34607, 1.48107, 0.575364, -1.18396, -1.65442, -1.46059, -1.48528
4, 3, -1.81051, -0.727118, -0.267334, 0.0380476, -0.139936, 0.490033, 0.45988, 0.22297, 0.0380476, -0.446461, -0.953278, -0.878243, -0.841202, -0.841202, -0.833083, -0.515987, -0.34995, -0.367418, 4.38185, 18.8905, 18.8905, 4.38185, 18.8905, 18.8905, 18.8905, 18.8905, 18.8905, 18.8905, 5.075, 18.8905, 3.68871, 1.49148, -0.577489, 0.133358, 1.43741, 1.7428
5, 1, -1.92529, -0.202524, -0.538996, 0.713767, 15.2224, 15.2224, 15.2224, 15.2224, 1.40691, 1.40691, -0.538996, 0.0206194, -0.790311, -0.672528, -0.538996, -0.384846, -0.790311, 0.713767, 15.2224, -0.202524, -0.202524, 1.40691, 0.713767, 15.2224, 15.2224, 15.2224, 15.2224, 15.2224, 15.2224, 15.2224, 15.2224, 0.713767, -0.990982, -0.202524, -0.990982, -0.790311
5, 2, 0.834317, 2.22061, 2.62608, 1.70979, 3.31922, 2.62608, 2.22061, 3.31922, 2.22061, 0.374785, 0.0233869, -0.943456, -1.56358, -1.38126, -1.37212, -1.39928, -1.15811, -0.418446, 17.1347, 0.680166, 1.93293, 17.1347, 17.1347, 1.70979, 17.1347, 17.1347, 3.31922, 17.1347, 17.1347, 2.22061, 3.31922, 1.70979, -0.592799, -0.551977, -0.66976, -0.900284
5, 3, -0.0562675, 0.82528, 1.44781, 1.20665, 2.14096, 1.8308, 2.74709, 2.34163, 1.59441, 1.20665, 0.927934, 0.647032, 0.108036, -0.0958767, -0.143279, 0.144403, 0.0729442, 0.688705, 18.3544, 4.53885, 18.3544, 4.53885, 18.3544, 18.3544, 18.3544, 18.3544, 18.3544, 18.3544, 18.3544, 18.3544, 3.15256, -0.0762682, -2.57997, -2.22849, -0.718643, 0.0170637
6, 1, -2.36585, -0.733152, 0.154151, 1.00145, 0.713767, 0.490623, 1.40691, 2.10006, 2.10006, 1.00145, -0.297834, 0.308301, -0.384846, -0.202524, -1.03543, -0.538996, -0.464888, 0.154151, 15.9156, 1.00145, 1.40691, 15.9156, 15.9156, 15.9156, 15.9156, 2.10006, 15.9156, 15.9156, 15.9156, 15.9156, 15.9156, 0.154151, -0.895671, -0.733152, -0.297834, 0.154151
6, 2, 1.52746, 1.61448, 2.62608, 3.31922, 2.62608, 3.31922, 3.31922, 3.31922, 1.81515, 1.44742, 0.515863, -0.79165, -1.54446, -1.65406, -1.46827, -1.03105, 0.0611273, 1.93293, 17.8279, 2.40293, 2.91376, 2.91376, 4.01237, 2.40293, 2.06646, 3.31922, 4.01237, 4.01237, 17.8279, 2.62608, 2.40293, 0.611174, -0.950474, -1.23465, -1.16941, -1.25032
6, 3, -0.399163, 0.863999, 1.26338, 0.876269, 1.12758, 1.50952, 1.60716, 2.27499, 1.93851, 2.09266, 1.48653, 0.95323, 0.0833319, -0.399163, -0.312779, -0.140928, 0.314891, 1.71537, 19.0862, 4.57757, 19.0862, 19.0862, 5.27072, 19.0862, 5.27072, 19.0862, 4.57757, 19.0862, 4.57757, 4.17211, 2.70577, 0.0184443, -2.54932, -2.14926, -0.802327, -0.104561
7, 1, -2.29611, -0.0923733, 0.342945, 0.543615, 0.661399, 1.35455, 16.5564, 2.74084, 2.04769, 1.64223, 0.79493, 0.661399, -0.303682, -0.948039, -0.660357, -0.78552, -0.394654, 0.79493, 16.5564, 1.1314, 2.04769, 2.74084, 16.5564, 16.5564, 16.5564, 16.5564, 16.5564, 16.5564, 16.5564, 16.5564, 2.04769, 1.1314, -1.3196, -1.24814, -0.693147, -0.303682
7, 2, 1.21992, 2.76036, 3.45351, 3.16583, 2.94268, 3.85897, 3.85897, 2.47268, 2.24954, 1.5076, 0.318014, -0.601171, -1.39591, -1.70555, -1.36408, -0.823157, 0.00882618, 1.84407, 4.55212, 2.60621, 3.45351, 4.55212, 4.55212, 2.94268, 2.3549, 3.85897, 4.55212, 3.45351, 3.45351, 3.85897, 1.84407, 0.441247, -1.0719, -1.35868, -1.31151, -1.36138
