AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
4, 2, -1.73113, -1.75361, -1.7133, -1.57277, -1.35552, -1.2988, -0.986163, -0.843471, -0.38445, -0.119168, 0.0307717, 0.421638, 1.15924, 1.20576, 1.15924, 2.45852, 2.30437, 2.45852, 2.05305, 3.55713, 3.55713, 4.25028, 4.25028, 4.25028, 4.25028, 18.0658, 18.0658, 18.0658, 18.0658, 18.0658, 18.0658, 18.0658, 18.0658, 18.0658, 18.0658, 18.0658, 18.0658, 18.0658, 18.0658, 18.0658
4, 3, -1.56985, -1.56985, -1.47762, -1.43653, -1.29755, -1.22007, -1.10619, -0.85643, -0.793555, -0.562401, -0.295065, 0.0120697, 0.130746, 0.410417, 0.695738, 1.13967, 1.54146, 1.50903, 2.36344, 2.52596, 2.96128, 3.41327, 4.44289, 4.95371, 19.8678, 19.8678, 5.35918, 19.8678, 19.8678, 19.8678, 19.8678, 19.8678, 19.8678, 19.8678, 19.8678, 19.8678, 19.8678, 19.8678, 19.8678, 19.8678
5, 1, -2.77036, -2.29869, -1.49221, -1.09917, -0.398586, -0.201226, 0.0925347, 0.438811, 0.972893, 0.915735, 0.861668, 1.60888, 1.24116, 1.3212, 2.41981, 2.01435, 2.01435, 3.80611, 17.6216, 17.6216, 3.80611, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216, 17.6216
5, 2, -2.67511, -2.4282, -1.72603, -1.12291, -0.536449, 0.00254778, 0.368008, 0.849846, 0.898636, 1.18632, 1.32942, 1.81493, 1.94846, 3.89437, 2.79576, 2.50807, 2.79576, 17.7099, 3.89437, 17.7099, 3.89437, 2.79576, 3.89437, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099, 17.7099
5, 3, -2.15311, -2.17137, -1.90323, -1.48804, -1.15482, -0.702837, -0.415155, -0.0786825, 0.195754, 0.410164, 0.906601, 1.29437, 1.14776, 1.29437, 1.84091, 1.7539, 1.67386, 2.15936, 2.2929, 3.14019, 2.62937, 4.23881, 3.54566, 4.23881, 4.23881, 4.23881, 18.0543, 18.0543, 18.0543, 18.0543, 18.0543, 18.0543, 18.0543, 18.0543, 18.0543, 18.0543, 18.0543, 18.0543, 18.0543, 18.0543
6, 1, -1.69932, -1.61139, -1.56915, -1.47365, -1.33347, -1.24203, -1.03929, -0.869272, -0.575134, -0.415354, -0.164474, -0.0573758, 0.40397, 0.717264, 1.11802, 1.11802, 1.82536, 2.16183, 2.49033, 2.81575, 3.43479, 3.77127, 3.30126, 3.99441, 4.68756, 5.3807, 19.1962, 19.1962, 19.1962, 19.1962, 19.1962, 19.1962, 19.1962, 19.1962, 19.1962, 19.1962, 19.1962, 19.1962, 19.1962, 19.1962
6, 2, -1.46254, -1.51263, -1.53536, -1.45344, -1.32338, -1.30587, -1.18189, -0.983434, -0.684305, -0.504611, -0.255544, -0.0548734, 0.350592, 0.784228, 0.843068, 1.1207, 1.04374, 1.63153, 1.94168, 2.54782, 2.95328, 3.24096, 4.33958, 3.64643, 4.33958, 4.33958, 18.1551, 4.33958, 18.1551, 18.1551, 18.1551, 18.1551, 18.1551, 18.1551, 18.1551, 18.1551, 18.1551, 18.1551, 18.1551, 18.1551
6, 3, -1.27347, -1.30748, -1.24675, -1.21057, -1.2784, -1.15836, -0.953982, -0.940283, -0.893216, -0.789193, -0.630128, -0.499727, -0.258565, -0.0689438, 0.19342, 0.339272, 0.613274, 1.09201, 1.16477, 1.30642, 1.95701, 2.24469, 2.57011, 2.83248, 4.44192, 4.44192, 4.44192, 5.13506, 18.9506, 5.13506, 18.9506, 18.9506, 18.9506, 18.9506, 18.9506, 18.9506, 18.9506, 18.9506, 18.9506, 18.9506
7, 1, -1.69477, -1.67398, -1.61343, -1.5194, -1.36841, -1.18002, -1.00957, -0.83621, -0.577506, -0.363626, -0.107759, 0.208387, 0.471033, 0.849396, 1.10377, 1.26022, 1.7367, 2.07317, 2.584, 2.49699, 3.30792, 3.77792, 3.88328, 4.00106, 4.98189, 4.47107, 6.08051, 5.38736, 19.896, 19.896, 19.896, 19.896, 19.896, 19.896, 19.896, 19.896, 19.896, 19.896, 19.896, 19.896
7, 2, -1.50567, -1.54712, -1.59825, -1.46242, -1.27899, -1.23141, -1.05141, -0.848886, -0.733651, -0.535945, -0.407054, 0.00637961, 0.259982, 0.403877, 0.88345, 1.00605, 1.30833, 1.79017, 2.26974, 2.53211, 3.4484, 2.88878, 3.73608, 3.22526, 4.14155, 18.6502, 4.14155, 18.6502, 4.83469, 18.6502, 18.6502, 18.6502, 18.6502, 18.6502, 18.6502, 18.6502, 18.6502, 18.6502, 18.6502, 18.6502
7, 3, -1.34816, -1.36893, -1.29764, -1.29186, -1.17094, -1.20415, -1.02959, -0.993831, -0.831847, -0.740657, -0.537004, -0.410197, -0.0820809, -0.0151663, 0.204523, 0.563664, 0.709618, 0.969129, 1.3472, 1.40277, 2.09591, 2.56022, 2.51577, 3.70535, 3.45404, 4.26497, 4.26497, 4.95811, 19.4668, 4.95811, 5.65126, 19.4668, 19.4668, 19.4668, 19.4668, 19.4668, 19.4668, 19.4668, 19.4668, 19.4668
8, 1, -2.62034, -2.37727, -1.81597, -1.28089, -0.919099, -0.380103, 0.259556, 0.932084, 1.38992, 1.93353, 2.25895, 4.13076, 2.74446, 4.13076, 4.8239, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394, 18.6394
8, 2, -2.82664, -2.43405, -1.66384, -1.11293, -0.272003, 0.413764, 0.783124, 1.10691, 1.33743, 2.68736, 2.23538, 2.43605, 3.02383, 3.24698, 18.4488, 4.63327, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488, 18.4488
8, 3, -2.02553, -2.10701, -1.93419, -1.71066, -1.44159, -1.04864, -0.635418, -0.181243, 0.329159, 0.901006, 1.55378, 1.95566, 2.90474, 3.71567, 4.29103, 5.79511, 5.79511, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038, 20.3038
9, 1, -1.52068, -1.64952, -1.51818, -1.49022, -1.36986, -1.20254, -1.07829, -0.852229, -0.694005, -0.463693, -0.357532, 0.0887547, 0.359907, 0.64214, 0.915433, 1.13858, 1.69819, 1.98587, 1.83172, 2.39134, 2.52487, 3.37217, 2.52487, 4.47078, 4.47078, 18.2863, 18.2863, 18.2863, 18.2863, 18.2863, 18.2863, 18.2863, 18.2863, 18.2863, 18.2863, 18.2863, 18.2863, 18.2863, 18.2863, 18.2863
9, 2, -1.46659, -1.68447, -1.62234, -1.63824, -1.49611, -1.31742, -0.973088, -0.828098, -0.321989, -0.433215, 0.169418, 0.188836, 0.228842, 1.41261, 1.55571, 1.4816, 1.55571, 2.3289, 3.02205, 2.17475, 3.02205, 2.3289, 2.3289, 3.42751, 2.73437, 17.9362, 4.12066, 17.9362, 17.9362, 4.12066, 4.12066, 17.9362, 17.9362, 17.9362, 17.9362, 17.9362, 17.9362, 17.9362, 17.9362, 17.9362
9, 3, -1.30306, -1.37445, -1.31499, -1.31499, -1.32872, -1.25387, -1.06986, -1.00195, -0.85677, -0.671945, -0.47752, -0.247504, -0.0856609, 0.211071, 0.357674, 0.594063, 0.8862, 0.960308, 1.54426, 2.27249, 1.65345, 2.42664, 2.42664, 3.11979, 3.30211, 4.2184, 3.81294, 3.81294, 4.91155, 4.91155, 18.7271, 18.7271, 4.91155, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271, 18.7271
10, 1, -2.13754, -2.16551, -1.8047, -1.45716, -1.08144, -0.716538, -0.456007, -0.235835, 0.0789164, 0.413764, 0.425193, 0.848049, 0.911419, 0.99928, 1.32157, 1.67222, 1.61396, 1.75561, 2.18305, 2.81166, 2.94519, 3.38702, 4.19795, 4.48564, 4.19795, 4.8911, 4.8911, 5.58425, 19.3998, 5.58425, 5.58425, 19.3998, 19.3998, 19.3998, 19.3998, 19.3998, 19.3998, 19.3998, 19.3998, 19.3998
10, 2, -2.216, -2.30285, -1.83278, -1.38905, -1.00463, -0.663464, -0.295739, 0.0861955, 0.240992, 0.589299, 0.86847, 1.1283, 1.3487, 1.3487, 1.66886, 2.05564, 1.78901, 2.34332, 2.42028, 2.4611, 2.69472, 3.33657, 2.9311, 4.25286, 4.02972, 3.69324, 3.8474, 4.54054, 4.25286, 4.25286, 19.4547, 19.4547, 19.4547, 19.4547, 19.4547, 19.4547, 19.4547, 19.4547, 19.4547, 19.4547
10, 3, -1.68671, -1.73858, -1.7005, -1.54254, -1.36927, -0.981923, -0.846717, -0.65848, -0.332311, -0.267473, -0.0550374, 0.440132, 0.262677, 0.553073, 0.784402, 1.29067, 1.18304, 1.70757, 1.74266, 1.98382, 2.24165, 1.89681, 2.36681, 2.58995, 2.99542, 2.67697, 3.68857, 3.97625, 5.07486, 4.38171, 5.07486, 18.8904, 18.8904, 18.8904, 18.8904, 18.8904, 18.8904, 18.8904, 18.8904, 18.8904
