AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
4, 2, 19.0143, 19.0143, 19.0143, 19.0143, 4.10019, 2.55975, 2.89622, 5.1988, 19.0143, 19.0143, 19.0143, 19.0143, 19.0143, 19.0143, 19.0143, 19.0143, 19.0143, 19.0143, 19.0143, 2.55975, 0.922138, -0.0945009, -0.354156, -0.217296, -0.37335, -0.795158, -1.1573, -1.45018, -1.83646, -1.70595, -1.68363, -1.0473, 0.842095, 3.58937, 5.1988, 4.50566
4, 3, 2.41293, 17.3271, 17.3271, 1.02664, -1.03175, -1.96909, -1.60645, -0.317096, 1.56564, 3.51155, 2.8184, 3.51155, 2.41293, 17.3271, 17.3271, 3.51155, 3.51155, 2.8184, 17.3271, 17.3271, 3.51155, 1.56564, 2.12525, 1.31432, 1.11365, 0.946596, 0.678332, 0.29267, 0.621174, -0.565992, -2.27535, -1.40111, 17.3271, 17.3271, 17.3271, 17.3271
5, 1, 16.9091, 16.9091, 16.9091, 16.9091, 16.9091, 1.99495, 16.9091, 3.09356, 16.9091, 16.9091, 16.9091, 16.9091, 16.9091, 16.9091, 16.9091, 16.9091, 16.9091, 16.9091, 16.9091, 1.48413, -0.202272, -1.09609, -1.23717, -1.40625, -1.58857, -1.57926, -1.55083, -0.895419, -0.777636, -0.876727, -0.544022, 0.695669, 1.99495, 16.9091, 16.9091, 16.9091
5, 2, 17.213, 17.213, 17.213, 17.213, 17.213, 3.39749, 2.70434, 17.213, 17.213, 17.213, 17.213, 17.213, 17.213, 17.213, 17.213, 17.213, 17.213, 17.213, 17.213, 2.01119, -0.157861, -0.807206, -0.186032, -0.83662, -0.807206, -1.30299, -1.1243, -1.23724, -1.43083, -1.45454, -1.63295, -0.906578, 1.20026, 3.39749, 17.213, 17.213
5, 3, 18.1571, 18.1571, 18.1571, 18.1571, 2.03905, 1.20614, 2.03905, 2.39573, 3.64849, 4.34164, 18.1571, 18.1571, 18.1571, 18.1571, 18.1571, 18.1571, 18.1571, 4.34164, 18.1571, 18.1571, 2.95534, 1.85673, 1.85673, 1.63359, 1.56905, 0.845131, 0.815278, 0.0931433, -0.146998, -1.18779, -3.03299, -1.99342, 1.63359, 4.34164, 18.1571, 18.1571
6, 1, 17.3928, 17.3928, 17.3928, 3.57733, 17.3928, 1.96789, 2.47871, 17.3928, 17.3928, 17.3928, 17.3928, 17.3928, 17.3928, 17.3928, 17.3928, 17.3928, 17.3928, 17.3928, 17.3928, 2.88418, 0.581595, -0.0862347, -1.28249, -1.54067, -1.61563, -1.57596, -1.56434, -1.24295, -1.28249, -0.753406, -0.293874, 0.686955, 2.47871, 17.3928, 17.3928, 17.3928
6, 2, 18.0766, 18.0766, 18.0766, 18.0766, 3.56797, 2.65168, 4.26111, 18.0766, 18.0766, 18.0766, 18.0766, 18.0766, 18.0766, 18.0766, 18.0766, 18.0766, 18.0766, 18.0766, 18.0766, 3.56797, 1.08306, -0.0155524, -0.303234, -0.534677, -1.04715, -0.953822, -1.05701, -1.45262, -1.57077, -1.52885, -1.74524, -1.17261, 0.965277, 2.65168, 4.26111, 18.0766
6, 3, 18.8598, 18.8598, 5.04432, 18.8598, 1.64312, 0.334791, 1.40673, 2.04859, 5.04432, 18.8598, 18.8598, 3.94571, 18.8598, 5.04432, 18.8598, 18.8598, 5.04432, 5.04432, 18.8598, 5.04432, 3.09841, 1.9998, 2.74174, 2.47937, 2.15395, 1.19417, 0.885438, 0.4292, -0.0616247, -1.31352, -2.98836, -2.05488, 1.03699, 3.09841, 5.04432, 18.8598
7, 1, 4.07471, 4.07471, 17.8902, 17.8902, 2.46527, 2.28295, 2.46527, 2.9761, 2.68841, 17.8902, 17.8902, 17.8902, 17.8902, 17.8902, 17.8902, 17.8902, 17.8902, 17.8902, 17.8902, 2.68841, 0.337039, -0.792826, -1.06109, -1.43468, -1.58128, -1.22361, -1.31892, -1.26283, -1.11825, -1.20341, -0.981537, 0.162686, 3.38156, 4.07471, 17.8902, 17.8902
7, 2, 18.6035, 18.6035, 18.6035, 18.6035, 4.09481, 2.48537, 4.09481, 3.40166, 18.6035, 18.6035, 18.6035, 18.6035, 18.6035, 18.6035, 18.6035, 18.6035, 18.6035, 18.6035, 18.6035, 2.39006, 1.23261, 0.357138, -0.160805, -0.421532, -0.474736, -0.650125, -0.885369, -1.27815, -1.56467, -1.77024, -1.96665, -1.40031, 0.418507, 18.6035, 18.6035, 4.09481
