AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
9, 2, -1.93378, -1.03839, -0.862945, -0.632928, -0.707652, -0.66683, -0.523729, -0.401127, -0.484508, -0.411938, -0.401127, -0.504311, -0.261365, -0.367974, -0.183403, -0.0224729, -0.113445, 0.0953102, 0.336472, 0.509744, 0.431782, 0.40709, 0.431782, 0.985168, 1.12493, 1.12493, 1.72277, 1.55571, 1.81808, 1.81808, 2.3289, 2.17475, 2.17475, 3.02205, 3.42751, 3.02205, 2.73437, 3.42751, 17.9362, 17.9362
9, 3, -1.13818, -0.500095, -0.500095, -0.319557, -0.351139, -0.235943, -0.176045, -0.435556, -0.340722, -0.281406, -0.303384, -0.335473, -0.157353, -0.230112, -0.247504, -0.194394, -0.176045, 0.0137115, -0.151044, -0.0856609, -0.00842959, 0.12406, 0.00627656, 0.202021, 0.157961, 0.248112, 0.166619, 0.140867, 0.306381, 0.457204, 0.529525, 0.580818, 0.634885, 0.834014, 0.607486, 1.24799, 1.61571, 2.27249, 2.13896, 1.86703
10, 1, -2.79758, -1.27746, -0.978196, -0.740111, -0.562081, -0.394638, -0.205712, -0.0682413, 0.0082988, 0.218272, 0.295981, 0.396862, 0.385751, 0.391291, 0.600641, 0.478302, 0.490498, 0.502844, 0.649774, 0.796756, 0.920809, 1.22754, 1.44111, 1.44111, 1.97333, 1.97333, 2.21695, 2.40619, 3.0193, 3.63834, 3.28166, 3.97481, 4.8911, 4.8911, 19.3998, 19.3998, 19.3998, 19.3998, 19.3998, 19.3998
10, 2, -3.02127, -1.22674, -0.734165, -0.478942, -0.285101, -0.180928, -0.186845, 0.0746347, 0.129767, 0.214205, 0.296821, 0.325949, 0.485863, 0.67631, 0.894223, 0.929625, 0.947807, 0.911767, 1.13935, 1.16182, 1.6138, 1.54481, 1.92558, 1.97559, 2.42028, 2.17342, 3.0001, 3.0001, 2.74878, 4.02972, 3.33657, 3.0001, 4.02972, 4.94601, 4.54054, 4.94601, 5.63916, 19.4547, 19.4547, 19.4547
10, 3, -2.11732, -1.43092, -1.15365, -0.948586, -0.739269, -0.635566, -0.538267, -0.233406, -0.177412, -0.166886, -0.177412, -0.084194, 0.070915, 0.28737, 0.0912546, 0.374381, 0.222831, 0.459741, 0.608953, 0.459741, 0.718152, 0.915978, 0.963987, 0.885207, 1.04951, 1.08588, 1.18304, 1.4113, 1.60913, 1.36129, 1.77902, 1.70757, 1.77902, 2.07913, 2.4358, 2.58995, 2.99542, 3.97625, 18.8904, 18.8904
11, 1, -2.72923, -1.24667, -0.914504, -0.685474, -0.551415, -0.384169, -0.287362, -0.169407, -0.0906513, 0.043358, 0.167375, 0.253206, 0.336793, 0.397578, 0.512979, 0.473994, 0.569598, 0.569598, 0.678922, 0.738419, 0.72699, 0.839108, 1.02994, 1.28566, 1.34711, 1.63011, 1.67797, 2.2254, 2.3517, 2.49628, 3.04484, 3.90504, 4.10571, 4.51118, 4.35703, 4.6935, 5.60979, 6.30294, 20.1184, 20.1184
11, 2, -2.99277, -1.22303, -0.825962, -0.438362, -0.333771, -0.231255, -0.0813568, -0.0846517, 0.139315, 0.22073, 0.238748, 0.364518, 0.563472, 0.615096, 0.853252, 0.690734, 0.931896, 0.922846, 1.20156, 1.11059, 1.41287, 1.45799, 1.80373, 2.4135, 1.9435, 2.37428, 2.45432, 2.63664, 2.63664, 3.14747, 3.43515, 4.02294, 3.43515, 4.02294, 4.53376, 4.53376, 4.93923, 4.02294, 19.4479, 19.4479
11, 3, -1.98862, -1.2541, -1.10343, -0.880813, -0.755913, -0.64372, -0.585184, -0.432214, -0.381356, -0.325475, -0.213709, -0.130662, -0.0731753, 0.0394436, 0.0527771, 0.204693, 0.33377, 0.360799, 0.451553, 0.579387, 0.680966, 0.65612, 0.72599, 0.937686, 0.905683, 1.02248, 1.11514, 1.09591, 1.30722, 1.39316, 1.83785, 1.89972, 1.68943, 2.11228, 2.25336, 2.45403, 3.18492, 3.18492, 3.95811, 5.74987
12, 1, 0.734023, 1.2426, 1.13612, 0.833396, 0.833396, 0.840886, 0.342164, 0.427931, 0.263175, 0.0857886, -0.0053368, -0.126698, -0.143695, -0.206301, -0.250179, -0.227189, -0.461127, -0.42786, -0.514871, -0.545408, -0.473322, -0.512931, -0.501213, -0.516807, -0.520668, -0.602044, -0.444632, -0.417233, -0.309019, -0.132396, 0.00438775, 0.0142078, 0.182159, 0.468545, 0.577944, 0.700798, 1.30042, 1.57235, 1.86003, 1.88109
12, 2, 0.15078, 0.464437, 0.451365, 0.504711, 0.14121, 0.122342, 0.103823, -0.0411114, -0.12481, -0.346493, -0.340628, -0.457103, -0.477829, -0.537548, -0.575468, -0.551937, -0.477829, -0.598457, -0.477829, -0.527839, -0.425185, -0.462325, -0.403327, -0.403327, -0.202042, -0.22871, 0.016047, 0.0415803, 0.295361, 0.400721, 0.575663, 0.734728, 0.966529, 1.39397, 1.36118, 2.23022, 2.39728, 2.08712, 2.31026, 1.79944
