AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
8, 2, -0.917422, -0.406292, -0.404969, -0.663684, -0.0433044, 0.083608, 0.349202, 0.774842, 1.18827, 1.82467, 1.70874, 2.31786, 1.9282, 2.65939, 2.37099, 2.43194, 4.21395, 3.86908, 19.0214, 18.9273, 18.8165, 18.758, 18.6587, 18.5518, 18.4574, 18.3352, 18.1916, 18.131, 17.9979, 17.8354, 17.6801, 17.5629, 17.3684, 17.1418, 16.985, 16.7386, 16.5819, 16.2497, 15.9605, 17.0703
8, 3, 0.154716, -0.168323, -0.301871, -0.436937, -0.457511, -0.528015, -0.5297, -0.527109, -0.462398, -0.456398, -0.489541, -0.379421, -0.361156, -0.374727, -0.040438, 0.226909, 0.35969, 0.801557, 1.92535, 4.00704, 20.7563, 20.6978, 20.5985, 20.4915, 20.3972, 20.275, 20.1313, 20.0708, 19.9377, 19.7751, 19.6199, 19.5027, 19.3081, 19.0815, 18.9247, 18.6784, 18.5217, 18.1895, 17.9003, 19.0101
9, 1, 0.449094, 0.20647, 0.102623, 0.126961, 0.0180439, 0.243582, 0.00482305, -0.244335, -0.333766, -0.526311, -0.500122, -0.379449, -0.294953, -0.562805, -0.353418, -0.0178563, -0.0886452, -0.193296, -0.236095, -0.0731888, -0.313207, -0.251046, 0.029794, 0.115208, 0.24019, 0.424726, 0.0734569, 0.146474, 0.224653, 0.0331226, 0.255191, 0.482822, 0.636545, 0.255794, 0.946315, 0.882306, 1.64185, 15.8183, 15.5291, 16.6389
9, 2, -0.0363831, -0.1666, -0.139412, -0.0712522, -0.191101, -0.269874, -0.956938, -0.144328, 0.0429674, 0.053084, -0.0884557, -0.0393796, 0.192875, 0.092118, 0.289463, 0.373391, 0.274479, 0.228856, 0.167851, 0.349966, 0.152148, 0.400055, 0.300748, 0.553164, 0.891648, 0.513519, 0.970664, 1.44078, 0.837644, 0.88274, 1.09524, 1.3835, 1.37123, 2.06092, 1.49868, 1.65782, 1.09561, 0.763423, 15.3883, 2.68265
9, 3, 0.775837, 0.105772, -0.0620386, 0.020969, 0.197635, -0.187822, -0.137484, -0.0617996, -0.206009, -0.112436, -0.190651, -0.0918502, 0.0124461, -0.0831869, 0.0390537, -0.0254879, -0.0928861, -0.028709, 0.00155344, 0.0230169, -0.0779374, -0.131442, -0.0394317, -0.0778267, -0.381056, -0.803937, -0.662465, -0.498546, -0.529894, -0.761429, -1.04182, -1.35111, -1.22176, -1.41423, -1.02003, -0.458438, -0.741935, -0.109038, -0.51604, 0.776113
10, 1, -0.682532, -0.613199, -0.50144, -0.0573149, -0.121602, -0.0884689, 0.285025, 0.226506, 0.544191, 0.616458, 0.544437, 0.64828, 0.998787, 1.30795, 1.39338, 1.37978, 1.21752, 0.498935, 1.35775, 1.30443, 1.35125, 1.82831, 1.61122, 2.16104, 2.62627, 2.38629, 2.56809, 2.36447, 2.37444, 3.39056, 3.23533, 4.50441, 3.61668, 17.8987, 3.92645, 17.4956, 17.3389, 17.0067, 16.7175, 17.8273
10, 2, -0.884843, -0.497483, 0.0050609, 0.0607387, 0.194953, 0.398873, 0.276272, 0.410157, 0.718658, 0.80728, 0.820981, 0.935827, 1.1038, 1.16885, 1.28778, 1.39962, 1.34324, 1.17326, 1.50948, 1.70958, 1.73985, 1.97922, 2.13414, 2.08125, 2.57466, 2.96329, 3.22512, 2.94147, 3.31916, 3.00247, 3.69454, 3.57733, 3.78821, 3.15615, 4.09798, 3.85165, 3.69491, 17.1782, 16.889, 17.9988
10, 3, -0.109319, -0.529798, -0.514218, -0.408415, -0.434676, -0.195224, -0.280113, -0.365298, 0.107957, 0.214034, 0.222397, 0.196718, 0.224155, 0.575811, 0.553981, 0.481327, 0.540109, 0.689132, 0.686571, 0.537945, 0.389959, 0.907667, 1.16318, 0.886325, 0.925476, 1.02197, 0.947333, 0.774341, 0.827797, 0.745297, 0.3894, 0.418794, 0.427809, 0.499702, 1.08052, 0.834194, 1.46591, 2.05001, 16.2695, 17.3793
11, 1, -0.754903, -0.29173, -0.311394, -0.0878561, 0.0409863, 0.157917, 0.338353, 0.338139, 0.307662, 0.52867, 0.703722, 0.640975, 0.60972, 0.557828, 0.76668, 1.00601, 1.06573, 1.25443, 1.25489, 1.44998, 1.41663, 1.43486, 1.30698, 1.48302, 1.88708, 1.8284, 1.967, 2.36783, 2.30616, 2.2614, 2.51164, 2.1225, 2.66985, 3.64722, 2.97962, 4.34273, 18.0015, 17.6693, 17.3801, 18.4899
11, 2, -0.866359, -0.277937, -0.0244834, 0.0446229, 0.212637, 0.266932, 0.352319, 0.623535, 0.575748, 0.67534, 0.725451, 0.825615, 0.964456, 0.741402, 0.549707, 0.830622, 1.04286, 1.03302, 1.30203, 1.52947, 1.67988, 1.91408, 1.92014, 2.09348, 2.43442, 2.51289, 2.48705, 2.89654, 3.45655, 2.95754, 3.36193, 3.5324, 3.33782, 4.20983, 3.35991, 17.6222, 3.64998, 3.3178, 16.8441, 17.9539
11, 3, 0.00977518, -0.517939, -0.504623, -0.443057, -0.220098, -0.208579, -0.218539, -0.126715, -0.0604204, 0.137084, 0.0509466, -0.206299, -0.0866286, -0.0476006, 0.186184, 0.445623, 0.556852, 0.538077, 0.695346, 0.779095, 0.770703, 0.549717, 0.574463, 0.875331, 1.06627, 0.811725, 1.04505, 0.870772, 0.665071, 0.641791, 0.732965, 0.774821, 0.85649, 0.585438, 0.568423, 0.609775, 0.558391, 1.12415, 1.15338, 18.1582
12, 1, 2.79321, 2.17894, 1.66491, 1.41291, 1.36006, 1.19863, 0.912105, 0.702277, 0.230792, 0.104815, 0.038725, -0.102501, -0.0567643, -0.136259, -0.222437, -0.319301, -0.530279, -0.659539, -0.823605, -0.86484, -1.01713, -1.10862, -1.06087, -1.05695, -1.0341, -1.13493, -1.28363, -1.51672, -1.5609, -1.41698, -1.36007, -1.35705, -1.40224, -1.53225, -1.23745, -1.38136, -1.23727, -1.16729, -0.773214, 0.225391
12, 2, 2.23919, 1.54485, 1.27921, 0.876505, 0.754687, 0.618511, 0.718957, 0.552191, 0.314229, 0.061741, -0.00625008, -0.197742, -0.423579, -0.647342, -0.727779, -0.617756, -0.667918, -0.780512, -0.857456, -0.778274, -0.851836, -0.89001, -1.03604, -0.930669, -1.1792, -1.32867, -0.995998, -0.908958, -0.802067, -0.778023, -0.654078, -0.554479, -0.369574, -0.271934, -0.133912, -0.380242, 0.0739227, 0.121228, -0.311092, 0.616418
12, 3, 3.1645, 2.56061, 2.00189, 1.68172, 1.6602, 1.56263, 1.21749, 1.03049, 0.815744, 0.49796, 0.438508, 0.302355, 0.174572, 0.0506856, -0.146164, -0.346357, -0.51688, -0.484771, -0.61418, -0.839856, -0.861333, -0.867229, -0.896935, -1.01399, -1.17824, -1.27384, -1.42418, -1.54948, -1.57186, -1.53817, -1.74444, -1.78219, -1.87113, -1.89116, -1.99881, -2.13698, -2.01865, -2.19404, -2.34796, -2.10888
13, 1, -0.683584, -0.0926491, -0.0182871, 0.0291745, -0.236228, -0.192388, 0.21093, 0.283837, 0.334844, 0.289175, -0.161276, 0.41441, 0.663141, 0.794089, 0.83478, 1.00329, 0.992111, 1.11186, 1.06241, 1.38184, 1.09278, 1.14195, 1.56873, 1.31867, 1.12898, 1.00679, 1.14079, 1.08028, 1.22158, 1.70089, 1.45036, 1.33315, 1.45702, 1.92357, 2.05447, 16.7223, 2.75001, 16.2333, 2.1286, 2.54529
13, 2, -0.824446, -0.366121, -0.0182485, 0.239684, 0.393648, 0.219014, 0.168401, 0.446436, 0.396333, 0.579482, 0.657343, 0.873602, 1.01045, 0.755359, 0.811798, 0.926817, 1.07431, 1.01712, 0.856452, 1.0677, 1.34465, 1.52258, 1.49226, 1.3853, 1.73276, 2.19835, 1.8724, 1.65773, 1.86107, 0.910074, 3.15274, 2.34239, 2.84095, 2.61435, 1.76443, 16.0268, 15.87, 15.5378, 15.2486, 16.3584
13, 3, -0.185182, -0.392002, -0.326398, -0.274089, -0.0219909, -0.0299463, -0.0287298, -0.0435343, -0.00474612, 0.0536291, 0.305242, 0.251591, 0.525611, 0.40383, 0.177992, 0.462408, 0.398588, 0.553374, 0.621713, 0.735214, 0.498114, 0.40631, 0.505854, 0.267868, 0.156096, 0.1431, 0.144052, -0.00162057, -0.154953, 0.227231, 0.143464, 0.103216, -0.00798646, -0.190135, -0.0284581, 0.706041, -0.0568393, -0.630185, 0.110215, 1.03772
14, 1, -0.589498, -0.407443, -0.542164, -0.0730737, -0.0482478, 0.100051, -0.277664, 0.0887386, 0.0277065, 0.371883, 0.658383, 0.825852, 0.713975, 0.697457, 0.552045, 0.213508, 1.55718, 1.5438, 1.71007, 1.47778, 1.66546, 1.46535, 1.67277, 1.56581, 1.80279, 1.79392, 1.53696, 1.81292, 1.67979, 1.07899, 2.05517, 1.46796, 1.27337, 0.986149, 1.36, 1.21903, 2.1609, 2.23418, 1.25181, 2.64933
14, 2, -0.767879, -0.446687, -0.2211, -0.240828, 0.0353845, 0.0200279, 0.308343, 0.521078, 0.46407, 0.53793, 0.570196, 0.777158, 1.07127, 0.953177, 1.18896, 1.29214, 1.25213, 1.55335, 1.42121, 1.44485, 1.4882, 1.58736, 1.51275, 1.45708, 1.66808, 1.54589, 1.96187, 2.03489, 1.97587, 2.29883, 2.02582, 3.00723, 2.81264, 2.07522, 2.42927, 17.0971, 16.9403, 2.79262, 1.81025, 2.51462
14, 3, 0.0182939, -0.506473, -0.587692, -0.458439, -0.393856, -0.257994, -0.195855, -0.229349, -0.206841, -0.0492895, 0.068644, 0.176469, 0.340914, 0.361806, 0.438865, 0.409035, 0.512694, 0.786473, 0.877175, 0.635227, 0.784497, 0.830291, 0.872396, 0.872206, 0.89737, 0.807437, 0.615798, 0.762923, 0.774374, 0.506471, 0.549695, 0.482497, 0.425114, 0.169526, 0.623658, -0.143969, -0.0130312, -0.425258, -0.02133, -0.0601216
15, 1, 0.486966, 0.32391, 0.36162, 0.180672, 0.221904, 0.0750381, 0.0811209, 0.100706, -0.0760103, -0.25587, -0.766494, -0.39982, -0.384727, -0.302376, -0.434935, -0.729768, -0.694091, -0.500839, -0.759897, -0.742245, -0.499954, -0.297586, -0.314088, 0.663281, 0.892687, 1.81195, 2.54379, 2.1468, 17.7751, 17.6125, 17.4573, 17.3401, 17.1455, 16.9189, 16.7622, 16.5158, 16.3591, 16.0269, 15.7377, 16.8475
15, 2, -0.153685, -0.117115, -0.0638587, -0.00232174, -0.057908, 0.0407988, -0.0668774, 0.144693, -0.12831, -0.104244, -0.0943181, -0.306988, -0.339562, -0.243492, -0.249967, -0.371016, 0.0284484, 0.0263244, 0.185972, 0.0918333, 0.158708, 0.316464, 0.811864, 0.838438, 1.59135, 1.87463, 16.9328, 16.8723, 2.92365, 16.5766, 16.4214, 16.3042, 16.1096, 15.883, 15.7262, 15.4799, 15.3231, 14.991, 14.7017, 15.8116
15, 3, 0.642895, 0.24298, 0.00464785, 0.0748316, -0.0360154, -0.127263, -0.0692009, -0.0974287, -0.257917, -0.303957, -0.405358, -0.322577, -0.334234, -0.284168, -0.320923, -0.437673, -0.381841, -0.309814, -0.359258, -0.466717, -0.438848, -0.324718, -0.353188, -0.407539, -0.377729, 0.0941634, 0.216497, 0.321263, 1.03543, 2.18661, 4.15165, 18.9486, 18.754, 18.5274, 18.3706, 18.1243, 17.9675, 17.6353, 17.3461, 18.456
16, 1, 0.0314596, -0.0538362, 0.0543747, 0.00954724, 0.0656024, 0.0822184, 0.0295247, -0.0683494, -0.226694, -0.312193, -0.319092, -0.183271, -0.294539, -0.347706, -0.773213, -0.546361, -0.518568, -0.202064, -0.0825027, 0.00758688, 0.277739, 0.688159, 1.35611, 2.63544, 2.90879, 4.29067, 3.23075, 4.77967, 18.4621, 18.2995, 18.1443, 18.0271, 17.8325, 17.6059, 17.4491, 17.2028, 17.046, 16.7139, 16.4246, 17.5345
16, 2, -0.305008, -0.196083, -0.208698, -0.205609, -0.175447, -0.161974, -0.190738, -0.197888, -0.332012, -0.310912, -0.143407, -0.383036, -0.187185, -0.204028, 0.0491215, 0.499954, 0.74336, 0.991558, 1.08247, 1.72344, 1.83578, 2.47046, 2.23762, 2.60067, 2.03628, 2.89492, 2.93361, 3.38392, 18.1649, 18.0024, 17.8471, 17.7299, 17.5354, 17.3088, 17.152, 16.9056, 16.7489, 16.4167, 16.1275, 17.2373
16, 3, 0.447862, 0.154903, 0.0130562, -0.170072, -0.168233, -0.0807806, -0.174265, -0.360945, -0.445508, -0.387568, -0.365027, -0.278911, -0.292997, -0.204019, -0.286695, -0.2412, -0.192418, -0.246691, -0.257497, -0.286963, -0.283751, -0.184235, -0.014081, 0.0860311, 0.232605, 0.366706, 0.786445, 1.62268, 2.90863, 19.2696, 19.1144, 18.9972, 18.8026, 18.576, 18.4193, 18.1729, 18.0162, 17.684, 17.3948, 18.5046
17, 1, -0.0486903, 0.143618, 0.181918, 0.100354, -0.168729, 0.0147744, 0.0293678, -0.276702, -0.314439, -0.411673, -0.19029, -0.0477774, -0.0669868, -0.0430028, -0.0446367, -0.193713, -0.436621, -0.295157, -0.160797, -0.0070066, 0.239405, 0.3207, 0.517443, 0.0836636, -0.270748, 0.878689, 2.63218, 2.82298, 3.53715, 4.47322, 18.1335, 18.0163, 17.8217, 17.5951, 17.4383, 17.192, 17.0353, 16.7031, 16.4139, 17.5237
17, 2, -0.0954655, -0.0791178, -0.113331, -0.0893909, -0.265053, -0.255894, -0.341231, -0.285299, -0.15175, -0.193947, -0.152449, -0.170761, -0.200607, -0.252636, -0.199367, -0.240606, -0.144999, -0.00643816, 0.322914, 0.674515, 1.03646, 1.37797, 1.49772, 1.78608, 2.54914, 1.7338, 2.72515, 2.02865, 2.42615, 3.1799, 3.71782, 18.1093, 17.9147, 17.6881, 17.5313, 17.285, 17.1282, 16.796, 16.5068, 17.6167
17, 3, 0.673497, 0.0240257, 0.00741245, 0.0943587, -0.0400474, -0.226353, -0.140424, -0.108131, -0.14694, -0.312116, -0.143346, -0.275935, -0.418, -0.564609, -0.492554, -0.430918, -0.372565, -0.289378, -0.272413, -0.15149, -0.077495, -0.311432, -0.37576, -0.156548, -0.0505069, -0.025377, 0.199071, 0.492614, 0.413188, 0.70559, 1.35858, 1.1263, 2.36246, 18.3493, 18.1925, 17.9462, 17.7894, 17.4572, 17.168, 18.2778
18, 1, -0.0323584, -0.364864, -0.602283, -1.01281, -0.334968, -0.112436, -0.245036, -0.134049, 0.0622536, -0.39946, -0.469982, 0.20441, 0.653013, 0.860248, 0.82512, 0.97404, 1.09946, 0.906146, 1.22645, 1.13231, 1.16258, 1.0171, 1.28244, 0.99316, 1.46676, 1.08674, 1.3951, 1.33458, 0.950136, 1.19306, 0.883682, 0.572317, 1.1315, 1.37491, 2.13442, 0.635329, 0.815056, 0.0128689, 0.0113316, -0.848278
18, 2, -0.240614, -0.282352, -0.454648, -0.128072, -0.336108, -0.0659393, -0.0764775, -0.0929839, -0.0898541, -0.0940348, 0.0131782, 0.354819, 0.150395, 0.280531, 0.42411, 0.448694, 0.604733, 0.808276, 0.31852, -0.0495077, 0.260899, 0.849059, 0.582698, 0.961248, 1.0004, 1.21468, 1.3812, 1.01053, 1.0205, 1.12032, 0.559633, 0.847889, 2.26274, 2.72929, 0.963076, 0.939889, 1.07083, 1.83725, 0.854888, 0.578425
