AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
15, 1, 0.518707, 0.343144, 0.247701, 0.126379, 0.157332, 0.0597131, 0.0323473, 0.040221, -0.15611, -0.279327, -0.609985, -0.358262, -0.360055, -0.320757, -0.432133, -0.660021, -0.645659, -0.538512, -0.760461, -0.688997, -0.583525, -0.361863, -0.303183, 0.6344, 0.954809, 1.66788, 1.96354, 1.83015, 2.98175, 18.265, 18.1118, 17.9912, 17.837, 17.6087, 17.4669, 17.2156, 17.0311, 16.7671, 16.5134, 17.6524
15, 2, -0.0857936, -0.0756468, -0.0189877, 0.00847008, -0.193291, -0.134972, -0.172578, 0.0110924, -0.184794, -0.0613112, -0.205376, -0.272782, -0.29315, -0.229678, -0.322185, -0.35869, -0.148336, -0.136858, 0.00454712, 0.0630629, 0.265706, 0.412031, 0.719206, 1.05853, 1.27512, 2.3319, 17.6276, 3.73589, 2.9134, 17.2804, 17.1272, 17.0066, 16.8523, 16.6241, 16.4822, 16.2309, 16.0465, 15.7824, 15.5287, 16.6678
15, 3, 0.657207, 0.235679, 0.0528375, 0.0754118, -0.0345629, -0.127604, -0.127147, -0.130792, -0.261251, -0.260476, -0.367151, -0.320329, -0.309358, -0.316463, -0.345887, -0.423146, -0.370027, -0.338804, -0.390128, -0.444701, -0.428515, -0.377151, -0.36544, -0.339577, -0.300626, 0.0958021, 0.215039, 0.417979, 1.01045, 1.99093, 4.25365, 19.558, 19.4037, 19.1755, 19.0336, 18.7823, 18.5979, 18.3338, 18.0801, 19.2192
16, 1, 0.0400382, -0.0154234, 0.00392214, 0.0208744, 0.010363, 0.0284948, -0.0269489, -0.130984, -0.182068, -0.347503, -0.320279, -0.296931, -0.389591, -0.43367, -0.648982, -0.540593, -0.42307, -0.224391, -0.113474, 0.0268407, 0.319633, 0.71143, 1.45392, 2.3089, 2.73767, 3.14213, 3.09992, 4.32297, 19.1078, 18.9661, 18.8129, 18.6923, 18.538, 18.3098, 18.1679, 17.9166, 17.7322, 17.4681, 17.2144, 18.3535
16, 2, -0.335292, -0.233831, -0.264494, -0.26577, -0.231817, -0.234287, -0.222407, -0.222674, -0.309806, -0.267944, -0.130637, -0.298879, -0.144955, -0.0918816, 0.137611, 0.426065, 0.695286, 0.932172, 1.15885, 1.47894, 1.65707, 1.94796, 2.03199, 2.5469, 2.25398, 2.98053, 3.36213, 3.97904, 18.7638, 18.6222, 18.469, 18.3484, 18.1941, 17.9658, 17.824, 17.5727, 17.3883, 17.1242, 16.8705, 18.0095
16, 3, 0.477806, 0.118058, -0.019553, -0.173274, -0.184762, -0.15451, -0.210015, -0.369319, -0.438617, -0.392266, -0.399918, -0.311206, -0.318152, -0.227923, -0.262021, -0.216793, -0.168398, -0.187162, -0.21906, -0.256158, -0.248563, -0.115821, -0.0237143, 0.0482273, 0.276718, 0.459221, 0.859201, 1.50891, 2.83486, 19.8409, 19.6877, 19.5671, 19.4128, 19.1846, 19.0427, 18.7914, 18.607, 18.343, 18.0892, 19.2283
17, 1, -0.0646265, 0.0669486, 0.0424732, 0.0418888, -0.117465, -0.0604518, -0.00186011, -0.207509, -0.252265, -0.304955, -0.208454, -0.100514, -0.144924, -0.147648, -0.150344, -0.253019, -0.36114, -0.2211, -0.114592, -0.0379815, 0.203828, 0.334185, 0.500046, 0.253226, 0.175656, 1.02316, 2.4415, 2.65295, 3.28576, 4.39686, 18.7523, 18.6317, 18.4774, 18.2492, 18.1074, 17.856, 17.6716, 17.4076, 17.1538, 18.2929
17, 2, -0.1012, -0.112096, -0.0890681, -0.116285, -0.287843, -0.271765, -0.338263, -0.312211, -0.174476, -0.231177, -0.158347, -0.150364, -0.203601, -0.246835, -0.227938, -0.247798, -0.124102, 0.0334275, 0.294404, 0.668763, 0.864527, 1.25563, 1.42623, 1.63942, 2.13408, 1.75328, 2.49155, 1.96334, 2.55792, 2.79096, 3.93704, 4.2219, 18.5763, 18.348, 18.2062, 17.9549, 17.7705, 17.5064, 17.2527, 18.3917
17, 3, 0.657192, 0.0770704, 0.04155, 0.0622948, 0.000560219, -0.151611, -0.103709, -0.123917, -0.165136, -0.274294, -0.197537, -0.29837, -0.439639, -0.525431, -0.505515, -0.436865, -0.383396, -0.281399, -0.283808, -0.191379, -0.140967, -0.248971, -0.317168, -0.181585, -0.0727425, -0.0435368, 0.188331, 0.358959, 0.428075, 0.667786, 1.28184, 1.4236, 2.65561, 5.13541, 18.8091, 18.5578, 18.3734, 18.1093, 17.8556, 18.9946
18, 1, -0.0496275, -0.369544, -0.533297, -0.823161, -0.374653, -0.182378, -0.237618, -0.187232, -0.00899319, -0.225771, -0.317062, 0.241958, 0.630995, 0.714945, 0.707918, 0.611718, 0.83318, 0.801009, 0.934841, 0.767546, 1.07761, 0.963024, 0.947426, 0.768737, 1.51417, 0.678292, 1.01907, 0.691525, 0.631183, 0.315173, 0.463078, 0.289829, 0.333374, 0.351979, 0.538657, -0.0803821, 0.595402, -0.315288, -0.232528, -0.662103
18, 2, -0.237169, -0.326797, -0.372052, -0.168894, -0.33111, -0.086457, -0.0813, -0.0517213, -0.0515038, -0.11088, 0.117909, 0.254114, 0.239673, 0.237517, 0.39841, 0.348537, 0.396831, 0.570122, 0.373133, 0.117302, 0.339392, 0.804676, 0.518334, 0.681848, 0.525918, 0.773724, 0.932182, 0.889852, 0.631305, 0.808102, 0.697462, 0.879138, 0.919012, 1.25037, 0.790094, 0.538779, 0.960498, 1.1019, 0.848188, 0.429084
18, 3, 0.442912, -0.0335701, -0.297129, -0.348041, -0.283381, -0.352484, -0.167407, -0.334082, -0.543135, -0.266046, -0.0443845, -0.164576, 0.0779414, 0.045463, 0.29782, 0.294938, 0.165716, 0.284945, 0.12694, 0.540893, 0.468842, 0.459863, 0.24606, 0.196583, 0.417947, 0.153679, 0.250411, 0.293725, 0.229987, 0.0883299, 0.100645, -0.0969214, -0.421102, -0.297137, -0.460941, -0.284811, -0.705617, -0.733291, -0.953102, -1.69379
19, 1, 0.0549268, -0.233667, -0.216753, -0.189588, -0.202337, -0.237089, -0.404315, -0.305015, -0.190779, -0.107011, -0.0367602, -0.183768, -0.0655246, 0.139581, 0.310358, 0.560798, 0.386109, 0.429794, 0.501318, 0.551167, 0.601266, 0.396629, 0.358682, 0.321815, 0.245661, 0.0934861, 0.211321, 0.455136, 0.225718, 0.116322, -0.0203484, 0.239819, 0.302602, 0.169657, 0.0968244, -0.0209587, -0.0271271, -0.469438, -0.00938477, 0.118056
19, 2, -0.0468942, -0.281003, -0.293132, -0.375645, -0.327471, -0.431707, -0.491224, -0.331196, -0.0888337, -0.130044, 0.0385239, 0.113897, 0.122377, 0.31464, 0.382369, 0.33718, 0.509578, 0.418284, 0.546037, 0.375893, 0.612033, 0.706531, 0.649063, 0.700296, 0.538215, 0.624615, 0.676138, 0.945858, 0.634201, 0.787661, 0.548695, 0.957349, 1.09853, 0.672451, 0.638839, 1.0525, 0.762723, 0.929443, 0.468091, 0.573059
19, 3, 0.790109, 0.0851089, -0.0568957, -0.265023, -0.48199, -0.32467, -0.310865, -0.318902, -0.258922, -0.248062, -0.224425, -0.0941638, -0.00847953, 0.0337461, -0.121796, -0.241923, 0.10442, 0.127694, 0.0685691, 0.0489421, 0.157785, 0.148501, 0.144899, 0.134668, 0.00339165, -0.0623027, -0.0189691, -0.139067, -0.178656, -0.0829848, -0.259715, -0.202639, -0.277456, -0.427547, -0.420627, -0.59347, -0.658827, -0.369005, -1.09272, -1.35855
20, 1, -0.708521, -0.492978, -0.178076, -0.0863285, -0.0123576, -0.189971, -0.00532587, 0.243656, 0.34599, 0.489274, 0.468619, 0.715755, 0.749696, 0.785787, 0.734988, 0.608711, 0.751748, 0.642097, 0.719068, 0.878959, 1.16658, 1.54071, 1.59912, 1.80278, 2.05932, 2.51689, 3.80473, 3.61072, 4.57999, 3.59104, 5.38375, 19.0787, 18.9244, 18.6961, 18.5543, 18.303, 18.1186, 17.8545, 17.6008, 18.7398
20, 2, -0.851496, -0.324856, -0.166472, -0.0620604, 0.0532463, 0.179764, 0.159546, 0.334887, 0.406121, 0.465341, 0.550703, 0.668398, 0.63927, 0.778425, 0.904254, 0.907714, 1.033, 1.1158, 1.49302, 1.81711, 1.96825, 2.26822, 2.32408, 2.45765, 2.5709, 2.54792, 2.84614, 3.6862, 3.64387, 4.51382, 4.36062, 4.93316, 19.2875, 19.0593, 18.9175, 18.6661, 18.4817, 18.2177, 17.9639, 19.103
20, 3, 0.0494296, -0.400134, -0.412862, -0.482495, -0.36866, -0.256436, -0.209264, -0.209388, -0.0420988, -0.00109088, -0.0505143, 0.0189215, -0.0278627, 0.0674676, 0.122251, 0.148147, 0.213702, 0.193272, 0.25528, 0.332038, 0.358716, 0.459545, 0.578523, 0.650722, 0.56886, 0.488071, 0.903038, 0.685493, 1.09848, 1.11543, 1.35991, 1.90947, 3.05447, 4.61797, 18.2917, 18.0403, 17.8559, 17.5919, 17.3382, 18.4772
