AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
6, 2, 0.0539462, -0.276305, -0.290515, -0.000558948, 0.361823, 0.56233, -0.760351, -0.084057, 0.829549, 1.10722, 1.03729, 0.72286, 0.900711, 1.02484, 0.822857, 0.413708, 0.333855, 0.201886, 0.309927, 1.0033, 1.83434, 1.1863, 0.698123, 1.07338, -0.109786, 14.8089, 0.359227, 1.24315, 0.985426, 0.481012, 0.230925, 1.15134, 1.65445, 16.6775, 16.6114, 15.9082
6, 3, 0.544005, 0.00230475, -0.403445, -0.535851, -0.610618, -0.724431, -0.646727, -0.543667, -0.666369, -0.591798, -0.491906, -0.508045, -0.445214, -0.390539, -0.584425, -0.325458, -0.244148, -0.00605796, -0.191463, 0.509603, 0.402965, 0.234497, -0.253684, 0.383941, 0.299384, 0.303898, 1.27922, -0.781291, -0.579485, 0.222353, 1.01739, 0.892685, 0.728617, 1.47943, 3.71592, 3.0127
7, 1, -0.489269, 0.157052, 0.84707, 1.42909, 1.82409, 2.05576, 1.91608, 2.21003, 1.73735, 2.12373, 2.24601, 2.08231, 2.38387, 1.63588, 1.54465, 1.38387, 1.23787, 0.796928, -0.0426625, 0.329831, 0.532266, 1.64781, 2.25825, 16.449, 2.54895, 16.369, 2.6125, 16.6188, 3.2387, 3.42743, 3.73696, 17.9133, 18.1287, 18.2377, 18.1716, 17.4683
7, 2, 0.0240845, -0.263457, -0.236066, 0.176042, 0.455741, 0.956758, 1.29633, 1.03403, 0.653284, 0.477291, 0.564606, 0.623556, 0.560817, 0.337749, 0.125404, -0.177419, -0.114825, -0.221053, -0.414551, 0.0856863, 1.32958, 1.19236, 1.10964, 1.4849, 0.301735, 1.40486, 0.365283, 15.4702, 0.703801, 0.487069, 0.285771, 0.310103, 2.06597, 3.27354, 17.023, 16.3197
7, 3, 0.520817, -0.028331, -0.300965, -0.361074, -0.516173, -0.551542, -0.643419, -0.64183, -0.706599, -0.659412, -0.554445, -0.713965, -0.512727, -0.576403, -0.512057, -0.534075, -0.371169, -0.324107, -0.18424, -0.281884, -0.226052, -0.0856357, 0.00600192, 0.129948, -0.590598, -0.0554551, -0.332894, 0.299717, 0.367414, 0.348507, 1.48471, 0.958215, 1.60895, 3.0172, 2.44028, 1.73705
8, 1, -0.391897, 0.130298, 0.500202, 0.846783, 0.824468, 0.571338, 0.735342, 0.671544, 0.504237, 0.672097, 0.997154, 0.944513, 1.01723, 1.63954, 1.67871, 2.05411, 1.82662, 1.66388, 1.12756, 0.155329, -0.752544, -0.935222, 0.773822, -0.237212, 0.0836956, -0.317255, -0.258221, 1.03117, 0.773443, 1.65532, 2.658, 1.40937, 1.44247, 3.34318, 17.0926, 16.3894
8, 2, 0.580828, 0.129524, 0.0116365, -0.0875109, 0.163243, 0.768299, 1.00868, 0.706644, 0.947722, 0.80728, 1.05092, 0.982533, 0.677958, 0.378272, -0.614232, -0.790691, 0.228884, 0.0489764, -0.312987, -0.828891, -1.61833, -1.22125, -1.23943, -0.864169, -0.4379, -0.838851, -1.0675, -2.12948, -3.48582, -2.42162, -1.92404, -2.35482, -2.51312, -2.86877, -3.05963, -2.94944
8, 3, 0.474774, 0.134973, 0.0239704, -0.04663, -0.0775217, -0.0899263, 0.112439, 0.0205662, -0.0436986, -0.0571727, -0.0918939, -0.347263, -0.366828, -0.512491, -0.579792, -0.608776, -0.684411, -0.631902, -0.835708, -1.0079, -1.16912, -1.3332, -1.66051, -1.66524, -1.53468, -1.54604, -1.48701, -1.48899, -1.25306, -1.50806, -1.66896, -1.70147, -1.91661, -2.04251, -2.27452, -2.43982
9, 1, -0.332972, 0.0334172, 0.3376, 0.274446, 0.353174, 0.818747, 0.913758, 1.68217, 0.614772, 1.8518, 1.51747, 1.38739, 1.56832, 1.24616, 1.2265, 1.28344, 1.05595, 0.865044, 0.24357, 0.300955, 0.381693, 15.6286, 15.1404, 14.8225, 0.922469, 14.7425, 14.8015, 14.9923, 15.4277, 15.6165, 15.926, 2.47128, 16.5022, 16.6112, 16.5451, 15.8419
9, 2, 0.414122, -0.200824, -0.522507, -1.07617, -0.29645, 0.338098, 0.708439, 0.694089, -0.109957, 0.794725, 0.639094, 0.86712, 0.693573, 0.167114, 0.111163, 0.0275219, -0.114445, 0.0688564, 0.885548, 0.796163, 0.528594, 0.979165, 0.490985, 14.6818, 0.0885407, 0.0930554, -0.541058, 1.03601, 0.778288, 0.967021, -0.109745, 1.23189, 0.754163, 2.65488, 16.4043, 15.7011
